linear_velocity_x,linear_velocity_y,angular_velocity_theta,current_pos_x,current_pos_y,current_pos_theta,desired_pos_x,desired_pos_y,desired_pos_theta,time_in_seconds
0.1463794708251953,-0.008636713027954102,0.01591654121875763,-1.1909353733062744,0.04631713032722473,-0.05112087354063988,-1.0479515884508732,0.045124231622029685,-0.046805847705765596,1.019953966140747
0.15501976013183594,-0.009145140647888184,0.015819869935512543,-1.1831843852996826,0.04585987329483032,-0.050329845398664474,-1.0345148311399914,0.044611114073502295,-0.04952510367473477,1.0394480228424072
0.16199588775634766,-0.009238943457603455,0.01720244437456131,-1.1750845909118652,0.04539792612195015,-0.049469735473394394,-1.0127585005908397,0.04373382038245514,-0.053967073130810096,1.0695245265960693
0.17006397247314453,-0.009321942925453186,0.01734774373471737,-1.166581392288208,0.04493182897567749,-0.04860233888030052,-1.0023779823559118,0.04329553462992324,-0.05610362484854892,1.0835626125335693
0.18121957778930664,-0.009808167815208435,0.016333332285284996,-1.1575204133987427,0.04444142058491707,-0.04778563976287842,-0.9868034345952361,0.042614754534738536,-0.05933024057736313,1.1039791107177734
0.18938541412353516,-0.009895041584968567,0.01660807803273201,-1.148051142692566,0.04394666850566864,-0.04695524275302887,-0.9741521853645031,0.04204175797460004,-0.061969939244440775,1.1201674938201904
0.19883155822753906,-0.010018646717071533,0.01757063716650009,-1.138109564781189,0.043445736169815063,-0.046076700091362,-0.9627985508265213,0.041512653915310865,-0.06435328569938649,1.1343960762023926
0.20806312561035156,-0.010181963443756104,0.01745440810918808,-1.1277064085006714,0.04293663799762726,-0.04520399868488312,-0.9471732477158314,0.040762061286867185,-0.0676557886751919,1.153451681137085
0.21793127059936523,-0.010387301445007324,0.017253709957003593,-1.1168098449707031,0.04241727292537689,-0.04434129223227501,-0.9344658481258938,0.040132996261848256,-0.07036090772892235,1.1686224937438965
0.22697925567626953,-0.010768026113510132,0.016754409298300743,-1.1054608821868896,0.041878871619701385,-0.04350358247756958,-0.9205586845356388,0.039425931786764554,-0.07334147917537741,1.1848597526550293
0.23700475692749023,-0.01100584864616394,0.018408633768558502,-1.0936106443405151,0.04132857918739319,-0.04258314520120621,-0.9063148420829339,0.03868217567541342,-0.0764161128139056,1.2011301517486572
0.24597883224487305,-0.01131489872932434,0.01685158908367157,-1.0813117027282715,0.04076283425092697,-0.04174056649208069,-0.8887432090482358,0.03773827481614752,-0.08023990598455653,1.2206928730010986
0.25640249252319336,-0.011508390307426453,0.01637190766632557,-1.0684915781021118,0.04018741473555565,-0.040921952575445175,-0.8739631702345817,0.03692256078159217,-0.08348284376047306,1.2368097305297852
0.2664661407470703,-0.011457279324531555,0.016837770119309425,-1.0551682710647583,0.03961455076932907,-0.040080077946186066,-0.8557692137516419,0.035892199019610355,-0.0875086038081587,1.2561731338500977
0.2772331237792969,-0.011768713593482971,0.01487598568201065,-1.0413066148757935,0.03902611508965492,-0.039336271584033966,-0.8412008300494057,0.035047100827524394,-0.09075926605640108,1.2713897228240967
0.2831888198852539,-0.011673197150230408,0.015203282237052917,-1.0271471738815308,0.0384424552321434,-0.038576096296310425,-0.8273011298245193,0.03422482180847988,-0.09388343582168107,1.2856597900390625
0.2834773063659668,-0.011578798294067383,0.013990332372486591,-1.0129733085632324,0.03786351531744003,-0.037876565009355545,-0.8068585302068245,0.03298837294917189,-0.09851893167873636,1.306147575378418
0.2827143669128418,-0.010686814785003662,0.014876960776746273,-0.9988375902175903,0.03732917457818985,-0.037132732570171356,-0.7904925852943357,0.031976334918728914,-0.10226532364480664,1.322246789932251
0.28449296951293945,-0.011095032095909119,0.012596952728927135,-0.9846129417419434,0.036774422973394394,-0.03650285303592682,-0.7692407093904768,0.030634420842067835,-0.10717759948708276,1.3426780700683594
0.2842235565185547,-0.01089729368686676,0.011439405381679535,-0.9704017639160156,0.036229558289051056,-0.03593089058995247,-0.7426650751580866,0.028915189962084017,-0.11339686485549635,1.3675436973571777
0.2853679656982422,-0.010668262839317322,0.009611040353775024,-0.9561333656311035,0.03569614514708519,-0.03545035049319267,-0.7215560880076372,0.02751952933815438,-0.11839822515760276,1.3868896961212158
0.2880072593688965,-0.010518133640289307,0.007347672246396542,-0.9417330026626587,0.035170238465070724,-0.03508293628692627,-0.7047547101872185,0.026391136637893435,-0.12241836948284913,1.4020452499389648
0.2879452705383301,-0.01046396791934967,0.00637207692489028,-0.9273357391357422,0.03464704006910324,-0.034764353185892105,-0.6813666830864544,0.024796606471412276,-0.12807341126596847,1.422706127166748
0.28861284255981445,-0.010099560022354126,0.005188370123505592,-0.9129050970077515,0.034142062067985535,-0.03450493887066841,-0.6701080035773505,0.024019892618372743,-0.13082037222450454,1.4325518608093262
0.2899813652038574,-0.010168701410293579,0.0023700555320829153,-0.8984060287475586,0.033633626997470856,-0.03438642993569374,-0.6449735943268746,0.022266532078528863,-0.13701147311967024,1.4540810585021973
0.2897202968597412,-0.009987428784370422,0.0012802914716303349,-0.8839200139045715,0.033134255558252335,-0.03432239592075348,-0.628297297364602,0.021089798861494268,-0.14116438644480753,1.4681711196899414
0.2908670902252197,-0.00997692346572876,-0.0004756765265483409,-0.8693766593933105,0.0326354093849659,-0.034346193075180054,-0.6021021926051707,0.019222647401491988,-0.1477616478043726,1.4898653030395508
0.29144883155822754,-0.010144487023353577,-0.0016473964788019657,-0.8548042178153992,0.03212818503379822,-0.034428566694259644,-0.5900253379029539,0.018355066431240064,-0.15083397134523105,1.4997727870941162
0.2932417392730713,-0.010014846920967102,-0.0027227771934121847,-0.8401421308517456,0.03162744268774986,-0.03456469997763634,-0.5698665882350706,0.016898827734580405,-0.15600608595043453,1.51607346534729
0.2926194667816162,-0.010022632777690887,-0.005365637596696615,-0.8255111575126648,0.03112631104886532,-0.034832991659641266,-0.543879811414191,0.015009350780609953,-0.16275527043615198,1.5367131233215332
0.29372215270996094,-0.009947419166564941,-0.0068585616536438465,-0.8108250498771667,0.03062894009053707,-0.03517591208219528,-0.5239684916373586,0.013554609909355291,-0.16798975379042413,1.552314281463623
